tool,execution_id,project,caller_class,callee_class,total_cb,covered_cb
cling,1,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,774
cling,2,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,719
cling,3,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,798
cling,4,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,778
cling,5,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,695
cling,6,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,818
cling,7,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,722
cling,8,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,801
cling,9,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,689
cling,10,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,720
cling,11,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,915
cling,12,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,751
cling,13,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,777
cling,14,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,911
cling,15,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,744
cling,16,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,611
cling,17,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,443
cling,18,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,785
cling,19,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,729
cling,20,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ByteVector,3024,936
cling,1,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,115
cling,2,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,26
cling,3,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,84
cling,4,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,580
cling,5,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,52
cling,6,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,50
cling,7,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,141
cling,8,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,70
cling,9,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,110
cling,10,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,85
cling,11,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,107
cling,12,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,150
cling,13,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,119
cling,14,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,38
cling,15,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,90
cling,16,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,54
cling,17,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,56
cling,18,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,49
cling,19,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,134
cling,20,mockito,org.mockito.asm.MethodWriter,org.mockito.asm.ClassWriter,5754,62
cling,1,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,2,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,3,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,4,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,5,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,6,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,7,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,8,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,9,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,10,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,11,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,12,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,13,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,14,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,15,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,16,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,17,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,18,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,19,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,20,mockito,org.mockito.cglib.core.AbstractClassGenerator,org.mockito.cglib.core.ReflectUtils,8,0
cling,1,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,2,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,0
cling,3,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,4,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,5,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,6,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,0
cling,7,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,8,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,9,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,10,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,0
cling,11,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,12,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,13,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,0
cling,14,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,15,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,16,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,17,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,18,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,0
cling,19,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,20,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.ClassEmitter,2,1
cling,1,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,175
cling,2,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,454
cling,3,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,287
cling,4,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,663
cling,5,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,625
cling,6,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,518
cling,7,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,355
cling,8,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,460
cling,9,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,33
cling,10,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,34
cling,11,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,33
cling,12,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,-1,0
cling,13,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,902
cling,14,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,-1,0
cling,15,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,-1,0
cling,16,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,-1,0
cling,17,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,-1,0
cling,18,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,683
cling,19,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,1739,506
cling,20,mockito,org.mockito.cglib.core.EmitUtils,org.mockito.cglib.core.CodeEmitter,-1,0
cling,1,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,2,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,3,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,4,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,5,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,6,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,7,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,8,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,9,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,975,492
cling,10,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,11,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,12,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,13,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,14,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,975,518
cling,15,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,975,494
cling,16,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,17,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,975,459
cling,18,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,19,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,-1,0
cling,20,mockito,org.mockito.cglib.core.CodeEmitter,org.mockito.cglib.core.TypeUtils,975,438
cling,1,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,-1,0
cling,2,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,-1,0
cling,3,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,-1,0
cling,4,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,40
cling,5,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,40
cling,6,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,46
cling,7,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,47
cling,8,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,45
cling,9,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,47
cling,10,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,47
cling,11,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,47
cling,12,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,47
cling,13,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,40
cling,14,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,47
cling,15,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,45
cling,16,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,40
cling,17,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,40
cling,18,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,47
cling,19,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,47
cling,20,mockito,org.mockito.cglib.proxy.Mixin$Generator,org.mockito.cglib.core.ReflectUtils,121,47
cling,1,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,2,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,3,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,4,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,5,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,6,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,7,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,8,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,9,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,10,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,11,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,12,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,13,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,14,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,15,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,16,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,17,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,18,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,19,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,20,mockito,org.mockito.cglib.transform.impl.AddDelegateTransformer,org.mockito.cglib.core.ReflectUtils,22,0
cling,1,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,6
cling,2,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,6
cling,3,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,4,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,5,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,6
cling,6,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,7,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,8,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,9,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,10,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,11,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,12,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,13,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,14,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,15,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,16,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,17,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,18,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,19,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,20,math,org.apache.commons.math.fraction.ProperFractionFormat,org.apache.commons.math.fraction.FractionFormat,8,7
cling,1,math,org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,org.apache.commons.math.stat.descriptive.moment.Variance,26,25
cling,2,math,org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,org.apache.commons.math.stat.descriptive.moment.Variance,26,25
cling,3,math,org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,org.apache.commons.math.stat.descriptive.moment.Variance,26,25
cling,4,math,org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,org.apache.commons.math.stat.descriptive.moment.Variance,26,25
cling,5,math,org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,org.apache.commons.math.stat.descriptive.moment.Variance,26,25
cling,6,math,org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,org.apache.commons.math.stat.descriptive.moment.Variance,26,25
cling,7,math,org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,org.apache.commons.math.stat.descriptive.moment.Variance,26,25
cling,8,math,org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,org.apache.commons.math.stat.descriptive.moment.Variance,26,25
cling,9,math,org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,org.apache.commons.math.stat.descriptive.moment.Variance,26,25
cling,10,math,org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,org.apache.commons.math.stat.descriptive.moment.Variance,26,25
cling,11,math,org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,org.apache.commons.math.stat.descriptive.moment.Variance,26,25
