tool,execution_id,project,caller_class,callee_class,type
randoop10,4,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,5,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,6,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,7,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,8,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,9,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,10,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,11,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,12,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,13,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,14,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,15,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,16,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,17,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,18,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,19,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,20,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,sub/super
randoop10,1,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,2,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,3,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,4,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,5,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,6,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,7,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,8,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,9,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,10,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,11,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,12,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,13,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,14,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,15,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,16,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,17,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,18,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,19,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,20,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,call
randoop10,1,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,2,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,3,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,4,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,5,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,6,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,7,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,8,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,9,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,10,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,11,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,12,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,13,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,14,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,15,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,16,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,17,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,18,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,19,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,20,time,org.joda.time.Period,org.joda.time.PeriodType,call
randoop10,1,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,2,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,3,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,4,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,5,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,6,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,7,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,8,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,9,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,10,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,11,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,12,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,13,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,14,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,15,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,16,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,17,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,18,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,19,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,20,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,call
randoop10,1,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,2,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,3,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,4,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,5,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,6,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,7,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,8,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,9,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,10,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,11,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,12,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,13,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,14,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,15,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,16,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,17,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,18,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,19,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,20,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,call
randoop10,1,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,2,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,3,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,4,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,5,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,6,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,7,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,8,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,9,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,10,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,11,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,12,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,13,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,14,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,15,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,16,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,17,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,18,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,19,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,20,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,call
randoop10,1,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,2,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,3,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,4,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,5,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,6,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,7,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,8,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,9,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,10,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,11,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,12,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,13,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,14,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,15,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,16,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,17,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,18,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,19,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,20,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,call
randoop10,1,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,2,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,3,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,4,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,5,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,6,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,7,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,8,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,9,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,10,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,11,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,12,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,13,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,14,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,15,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,16,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,17,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,18,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,19,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,20,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,call
randoop10,1,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,2,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,3,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,4,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,5,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,6,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,7,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,8,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,9,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,10,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,11,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,12,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,13,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,14,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,15,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,16,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,17,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,18,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,19,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,20,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,call
randoop10,1,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
randoop10,2,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
randoop10,3,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
randoop10,4,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
randoop10,5,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
randoop10,6,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
randoop10,7,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
randoop10,8,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
randoop10,9,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
randoop10,10,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
randoop10,11,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
randoop10,12,time,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,org.joda.time.DateTimeZone,call
